11533,599669,Velvet & Suede Travel,Expired,Velvet & Suede Travel,2024-11-18,2024-11-18,2024-02-14,2024-11-18,GRP-GB-KS,C,8,Y,N,N,Y,N,,,,,,,,GB-599669,0,Y,"L:5|7AA-0AA/0A,7.5|9.5AA-0AA/0A,10|12AA-1AA/0A,12.5|14.5AA-1AA/0A,15|17AA-2AA/0A,17.5|19.5AA-2AA/0A,20|22AA-2AA/0A,22.5|24AA-2AA/0A,48X;A:5|7AA-0AA/0A,7.5|9.5AA-0AA/0A,10|12AA-0AA/0A,12.5|14.5AA-0AA/0A,15|17AA-0AA/0A,17.5|19.5AA-0AA/0A,20|22AA-0AA/0A,22.5|24AA-0AA/0A,48X",0,,<CarOver24Hrs>N</CarOver24Hrs><FlexPKGProfile>N</FlexPKGProfile>,N,1900-01-01,Smith_K,2024-02-14 00:00:00.000,Caldeira_N,2024-04-15 21:27:33.120,2024-02-14 00:00:00.000,9999-12-31 00:00:00.000,2025-04-08 08:40:08.187,1
11534,599705,Italy - COMMUNITY TRAVEL,Multi-Expired,Italy - COMMUNITY TRAVEL,2024-09-28,2024-09-28,2024-02-14,2024-09-28,GRP-EU-WH,C,4,Y,N,AA,Y,N,,,,,,,,EU-599705,0,Y,"L:5|7AA-0AA/0A,7.5|9.5AA-0AA/0A,10|12AA-1AA/0A,12.5|14.5AA-1AA/0A,15|17AA-2AA/0A,17.5|19.5AA-2AA/0A,20|22AA-2AA/0A,22.5|24AA-2AA/0A,48X;A:5|7AA-0AA/0A,7.5|9.5AA-0AA/0A,10|12AA-0AA/0A,12.5|14.5AA-0AA/0A,15|17AA-0AA/0A,17.5|19.5AA-0AA/0A,20|22AA-0AA/0A,22.5|24AA-0AA/0A,48X",0,,<CarOver24Hrs>N</CarOver24Hrs><FlexPKGProfile>N</FlexPKGProfile>,N,1900-01-01,Hager_W,2024-02-14 00:00:00.000,Smith_K,2024-08-05 16:04:59.060,2024-02-14 00:00:00.000,9999-12-31 00:00:00.000,2025-04-08 08:40:08.187,1
11535,599800,Italy - Connolly Family,Expired,Italy - Connolly Family,2025-07-14,2025-07-14,2024-02-15,2025-07-14,GRP-EU-KS,C,12,Y,N,N,Y,N,,,,,,,,EU-599800,0,Y,"L:5|7AA-0AA/0A,7.5|9.5AA-0AA/0A,10|12AA-1AA/0A,12.5|14.5AA-1AA/0A,15|17AA-2AA/0A,17.5|19.5AA-2AA/0A,20|22AA-2AA/0A,22.5|24AA-2AA/0A,48X;A:5|7AA-0AA/0A,7.5|9.5AA-0AA/0A,10|12AA-0AA/0A,12.5|14.5AA-0AA/0A,15|17AA-0AA/0A,17.5|19.5AA-0AA/0A,20|22AA-0AA/0A,22.5|24AA-0AA/0A,48X",20,,<CarOver24Hrs>N</CarOver24Hrs><FlexPKGProfile>N</FlexPKGProfile>,N,1900-01-01,Smith_K,2024-02-15 00:00:00.000,Smith_K,2024-03-21 12:35:57.217,2024-02-15 00:00:00.000,2025-07-25 04:41:47.517,2025-04-08 08:40:08.187,0
11536,599807,The Parkers,Expired,The Parkers,2024-08-23,2024-08-23,2024-02-15,2024-08-23,GRP-IE-KS-1,C,10,Y,N,AA,Y,N,,,,,,,,IE-599807,0,Y,"L:5|7AA-0AA/0A,7.5|9.5AA-0AA/0A,10|12AA-1AA/0A,12.5|14.5AA-1AA/0A,15|17AA-2AA/0A,17.5|19.5AA-2AA/0A,20|22AA-2AA/0A,22.5|24AA-2AA/0A,48X;A:5|7AA-0AA/0A,7.5|9.5AA-0AA/0A,10|12AA-0AA/0A,12.5|14.5AA-0AA/0A,15|17AA-0AA/0A,17.5|19.5AA-0AA/0A,20|22AA-0AA/0A,22.5|24AA-0AA/0A,48X",0,,<CarOver24Hrs>N</CarOver24Hrs><FlexPKGProfile>N</FlexPKGProfile>,N,1900-01-01,Smith_K,2024-02-15 00:00:00.000,Smith_K,2024-12-10 16:44:43.773,2024-02-15 00:00:00.000,9999-12-31 00:00:00.000,2025-04-08 08:40:08.187,1
11537,599819,VIKING TRAVEL,Internal,VIKING TRAVEL,2025-08-25,2025-08-25,2024-02-15,2025-06-11,GRP-IE-WH,C,10,Y,N,AA/A/AAA,Y,Y,,<Main><AirOffset>1</AirOffset><FromCity>CHI</FromCity><ToCity>DUB</ToCity><ReturnFromCity>DUB</ReturnFromCity><ReturnToCity>CHI</ReturnToCity><AirReturnOffset></AirReturnOffset><IncludeContracts>Y</IncludeContracts><IncludeBlkContracts>Y</IncludeBlkContracts><BlockOnly>Y</BlockOnly><Market>599819</Market></Main><AIWhoStamp>Schindler_A</AIWhoStamp><AIDateStamp>2025-01-23 08:38:05.000</AIDateStamp>,"ORD,",,,,,IE-599819,0,Y,"L:5|7AA-0AA/0A,7.5|9.5AA-0AA/0A,10|12AA-1AA/0A,12.5|14.5AA-1AA/0A,15|17AA-2AA/0A,34X;A:5|7AA-0AA/0A,7.5|9.5AA-0AA/0A,10|12AA-0AA/0A,12.5|14.5AA-0AA/0A,15|17AA-0AA/0A,34X",20,,<CarOver24Hrs>N</CarOver24Hrs><FlexPKGProfile>N</FlexPKGProfile>,Y,1900-01-01,Hager_W,2024-02-15 00:00:00.000,Smith_K,2025-03-24 16:16:54.900,2024-02-15 00:00:00.000,2025-07-25 04:41:47.517,2025-04-08 08:40:08.187,0
15988,599819,VIKING TRAVEL,Internal,VIKING TRAVEL,2025-08-25,2025-08-25,2024-02-15,2025-06-11,GRP-IE-WH,C,10,Y,N,AA/A/AAA,Y,Y,,<Main><AirOffset>1</AirOffset><FromCity>CHI</FromCity><ToCity>DUB</ToCity><ReturnFromCity>DUB</ReturnFromCity><ReturnToCity>CHI</ReturnToCity><AirReturnOffset></AirReturnOffset><IncludeContracts>Y</IncludeContracts><IncludeBlkContracts>Y</IncludeBlkContracts><BlockOnly>Y</BlockOnly><Market>599819</Market></Main><AIWhoStamp>Schindler_A</AIWhoStamp><AIDateStamp>2025-01-23 08:38:05.000</AIDateStamp>,"ORD,",,,,,IE-599819,0,Y,"L:5|7AA-0AA/0A,7.5|9.5AA-0AA/0A,10|12AA-1AA/0A,12.5|14.5AA-1AA/0A,15|17AA-2AA/0A,34X;A:5|7AA-0AA/0A,7.5|9.5AA-0AA/0A,10|12AA-0AA/0A,12.5|14.5AA-0AA/0A,15|17AA-0AA/0A,34X",20,,<CarOver24Hrs>N</CarOver24Hrs><FlexPKGProfile>N</FlexPKGProfile>,Y,1900-01-01,Hager_W,2024-02-15 00:00:00.000,Larkin_B,2025-04-29 08:52:51.080,2025-04-30 04:33:14.220,2025-07-25 04:41:47.517,2025-04-30 04:33:14.220,0
16249,599819,VIKING TRAVEL,Internal,VIKING TRAVEL,2025-08-25,2025-08-25,2024-02-15,2025-06-11,GRP-IE-WH,C,10,Y,N,AA/A/AAA,Y,Y,,<Main><AirOffset>1</AirOffset><FromCity>CHI</FromCity><ToCity>DUB</ToCity><ReturnFromCity>DUB</ReturnFromCity><ReturnToCity>CHI</ReturnToCity><AirReturnOffset></AirReturnOffset><IncludeContracts>Y</IncludeContracts><IncludeBlkContracts>Y</IncludeBlkContracts><BlockOnly>Y</BlockOnly><Market>599819</Market></Main><AIWhoStamp>Schindler_A</AIWhoStamp><AIDateStamp>2025-01-23 08:38:05.000</AIDateStamp>,"ORD,",,,,,IE-599819,0,Y,"L:5|7AA-0AA/0A,7.5|9.5AA-0AA/0A,10|12AA-1AA/0A,12.5|14.5AA-1AA/0A,15|17AA-2AA/0A,34X;A:5|7AA-0AA/0A,7.5|9.5AA-0AA/0A,10|12AA-0AA/0A,12.5|14.5AA-0AA/0A,15|17AA-0AA/0A,34X",15,,<CarOver24Hrs>N</CarOver24Hrs><FlexPKGProfile>N</FlexPKGProfile>,Y,1900-01-01,Hager_W,2024-02-15 00:00:00.000,Hager_W,2025-05-05 14:50:25.127,2025-05-06 04:34:49.337,2025-06-28 06:04:14.733,2025-05-06 04:34:49.337,0
11538,599820,BOBBIES TRAVEL,Active,BOBBIES TRAVEL,2025-07-19,2025-07-19,2024-02-15,2025-05-05,GRP-IE-WH,C,12,Y,N,AA,Y,N,,<Main><AirOffset>1</AirOffset><FromCity>NYC</FromCity><ToCity>DUB</ToCity><ReturnFromCity>DUB</ReturnFromCity><ReturnToCity>NYC</ReturnToCity><AirReturnOffset></AirReturnOffset><IncludeContracts>Y</IncludeContracts><IncludeBlkContracts>Y</IncludeBlkContracts><BlockOnly>Y</BlockOnly><Market>599820</Market></Main><AIWhoStamp>Schindler_A</AIWhoStamp><AIDateStamp>2024-09-05 13:49:44.000</AIDateStamp>,"EWR,",,,,,IE-599820,0,Y,"L:5|7AA-0AA/0A,7.5|9.5AA-0AA/0A,10|12AA-1AA/0A,12.5|14.5AA-1AA/0A,15|17AA-2AA/0A,17.5|19.5AA-2AA/0A,20|22AA-2AA/0A,44X;A:5|7AA-0AA/0A,7.5|9.5AA-0AA/0A,10|12AA-0AA/0A,12.5|14.5AA-0AA/0A,15|17AA-0AA/0A,17.5|19.5AA-0AA/0A,20|22AA-0AA/0A,44X",35,,<CarOver24Hrs>N</CarOver24Hrs><FlexPKGProfile>N</FlexPKGProfile>,Y,1900-01-01,Hager_W,2024-02-15 00:00:00.000,Hager_W,2025-04-07 18:39:09.957,2024-02-15 00:00:00.000,2025-07-25 04:41:47.517,2025-04-08 08:40:08.187,0
15989,599820,BOBBIES TRAVEL,Active,BOBBIES TRAVEL,2025-07-19,2025-07-19,2024-02-15,2025-05-05,GRP-IE-WH,C,12,Y,N,AA,Y,N,,<Main><AirOffset>1</AirOffset><FromCity>NYC</FromCity><ToCity>DUB</ToCity><ReturnFromCity>DUB</ReturnFromCity><ReturnToCity>NYC</ReturnToCity><AirReturnOffset></AirReturnOffset><IncludeContracts>Y</IncludeContracts><IncludeBlkContracts>Y</IncludeBlkContracts><BlockOnly>Y</BlockOnly><Market>599820</Market></Main><AIWhoStamp>Schindler_A</AIWhoStamp><AIDateStamp>2024-09-05 13:49:44.000</AIDateStamp>,"EWR,",,,,,IE-599820,0,Y,"L:5|7AA-0AA/0A,7.5|9.5AA-0AA/0A,10|12AA-1AA/0A,12.5|14.5AA-1AA/0A,15|17AA-2AA/0A,17.5|19.5AA-2AA/0A,20|22AA-2AA/0A,44X;A:5|7AA-0AA/0A,7.5|9.5AA-0AA/0A,10|12AA-0AA/0A,12.5|14.5AA-0AA/0A,15|17AA-0AA/0A,17.5|19.5AA-0AA/0A,20|22AA-0AA/0A,44X",35,,<CarOver24Hrs>N</CarOver24Hrs><FlexPKGProfile>N</FlexPKGProfile>,Y,1900-01-01,Hager_W,2024-02-15 00:00:00.000,Mahoney_he,2025-04-29 21:02:49.743,2025-04-30 04:33:14.220,2025-07-25 04:41:47.517,2025-04-30 04:33:14.220,0
16430,599820,BOBBIES TRAVEL,Active,BOBBIES TRAVEL,2025-07-19,2025-07-19,2024-02-15,2025-05-08,GRP-IE-WH,C,12,Y,N,AA,Y,N,,<Main><AirOffset>1</AirOffset><FromCity>NYC</FromCity><ToCity>DUB</ToCity><ReturnFromCity>DUB</ReturnFromCity><ReturnToCity>NYC</ReturnToCity><AirReturnOffset></AirReturnOffset><IncludeContracts>Y</IncludeContracts><IncludeBlkContracts>Y</IncludeBlkContracts><BlockOnly>Y</BlockOnly><Market>599820</Market></Main><AIWhoStamp>Schindler_A</AIWhoStamp><AIDateStamp>2024-09-05 13:49:44.000</AIDateStamp>,"EWR,",,,,,IE-599820,0,Y,"L:5|7AA-0AA/0A,7.5|9.5AA-0AA/0A,10|12AA-1AA/0A,12.5|14.5AA-1AA/0A,15|17AA-2AA/0A,17.5|19.5AA-2AA/0A,20|22AA-2AA/0A,44X;A:5|7AA-0AA/0A,7.5|9.5AA-0AA/0A,10|12AA-0AA/0A,12.5|14.5AA-0AA/0A,15|17AA-0AA/0A,17.5|19.5AA-0AA/0A,20|22AA-0AA/0A,44X",35,,<CarOver24Hrs>N</CarOver24Hrs><FlexPKGProfile>N</FlexPKGProfile>,Y,1900-01-01,Hager_W,2024-02-15 00:00:00.000,Hager_W,2025-05-08 22:52:13.223,2025-05-09 04:35:46.410,2025-07-25 04:41:47.517,2025-05-09 04:35:46.410,0
11972,606155,"2025 Taste of Italy - 7 Days/6 Nights - Haynie Travel - September 7, 2025",Pending,"2025 Taste of Italy - 7 Days/6 Nights - Haynie Travel - September 7, 2025",2025-09-07,2025-09-07,2010-01-01,2025-12-31,SCH-IT-ITT,C,7,Y,N,AA/AAA,Y,N,,<Main><AirOffset>1</AirOffset><FromCity>NYC</FromCity><ToCity>VCE</ToCity><ReturnFromCity>ROM</ReturnFromCity><ReturnToCity>NYC</ReturnToCity><AirReturnOffset></AirReturnOffset></Main><AIWhoStamp>Biggins_Tr</AIWhoStamp><AIDateStamp>2018-09-25 16:53:08.000</AIDateStamp>,,,<Pre><First>Y</First></Pre>,<Post><Last>Y</Last></Post>,,ITT25,0,N,,15,,"<CarOver24Hrs>N</CarOver24Hrs><FlexPKGProfile>N</FlexPKGProfile><PrefCommMethod></PrefCommMethod><Destination>ROM,VCE,FLR</Destination>",Y,1900-01-01,Caldeira_N,2024-04-29 00:00:00.000,edwards_ki,2025-03-26 11:36:05.500,2024-04-29 00:00:00.000,2025-09-11 02:14:04.910,2025-04-08 08:40:08.187,0
11973,606157,"2025 Irish Adventure - 9 Days/8 Nights - Cruise Planners - July 2, 2025",Expired,"2025 Irish Adventure - 9 Days/8 Nights - Cruise Planners - July 2, 2025",2025-07-02,2025-07-02,2010-01-01,2025-12-31,SCH-IE-ADA,C,9,Y,N,AA/AAA,Y,N,,<Main><AirOffset>1</AirOffset><FromCity>NYC</FromCity><ToCity>DUB</ToCity><ReturnFromCity>DUB</ReturnFromCity><ReturnToCity>NYC</ReturnToCity></Main>,,,<Pre><First>Y</First></Pre>,<Post><Last>Y</Last></Post>,,ADA25,0,N,,23,,"<CarOver24Hrs>N</CarOver24Hrs><PrefCommMethod></PrefCommMethod><Destination>DUB,WAT,GAL,DER,KER</Destination><FlexPKGProfile>N</FlexPKGProfile>",Y,1900-01-01,Markle_M,2024-04-29 00:00:00.000,Lyons_S,2025-02-05 17:10:48.513,2024-04-29 00:00:00.000,2025-07-25 04:41:47.517,2025-04-08 08:40:08.187,0
11974,606180,"2025 The Irish Pub Tour - 9 Days/8 Nights - Travel Planners Internatonal - September 20, 2025",Multi-Expired,"2025 The Irish Pub Tour - 9 Days/8 Nights - Travel Planners Internatonal - September 20, 2025",2025-09-20,2025-09-20,2010-01-01,2025-12-31,SCH-IE-PUA,C,9,Y,N,AA/AAA,Y,N,,<Main><AirOffset>1</AirOffset><FromCity>NYC</FromCity><ToCity>DUB</ToCity><ReturnFromCity>DUB</ReturnFromCity><ReturnToCity>NYC</ReturnToCity></Main>,,,<Pre><First>Y</First></Pre>,<Post><Last>Y</Last></Post>,,PUA25,0,N,,24,,"<CarOver24Hrs>N</CarOver24Hrs><PrefCommMethod></PrefCommMethod><Destination>KER,KIK,DUB,GAL,WES</Destination><FlexPKGProfile>N</FlexPKGProfile>",Y,1900-01-01,doig_l,2024-04-30 00:00:00.000,Lyons_S,2025-03-11 15:23:15.260,2024-04-30 00:00:00.000,9999-12-31 00:00:00.000,2025-04-08 08:40:08.187,1
11975,606201,Key to the World Travel,Multi-Expired,Key to the World Travel,2025-08-01,2025-08-01,2024-04-30,2025-08-01,GRP-IE-KS-1,C,9,Y,N,AA,Y,N,,,,,,,,IE-606201,0,Y,"L:5|7AA-0AA/0A,7.5|9.5AA-0AA/0A,10|12AA-1AA/0A,12.5|14.5AA-1AA/0A,15|17AA-2AA/0A,17.5|19.5AA-2AA/0A,20|22AA-2AA/0A,22.5|24AA-2AA/0A,48X;A:5|7AA-0AA/0A,7.5|9.5AA-0AA/0A,10|12AA-0AA/0A,12.5|14.5AA-0AA/0A,15|17AA-0AA/0A,17.5|19.5AA-0AA/0A,20|22AA-0AA/0A,22.5|24AA-0AA/0A,48X",20,,<CarOver24Hrs>N</CarOver24Hrs><FlexPKGProfile>N</FlexPKGProfile>,N,1900-01-01,Smith_K,2024-04-30 00:00:00.000,Smith_K,2024-04-30 17:12:41.220,2024-04-30 00:00:00.000,9999-12-31 00:00:00.000,2025-04-08 08:40:08.187,1
11976,606208,Ireland with Michael,Active,Ireland with Michael,2025-08-17,2025-08-17,2024-04-30,2025-06-04,GRP-IE-ND-KS,C,9,Y,N,AA,Y,N,,,,,,,,IE-606208,0,Y,"L:5|7AA-0AA/0A,7.5|9.5AA-0AA/0A,10|12AA-1AA/0A,12.5|14.5AA-1AA/0A,15|17AA-2AA/0A,17.5|19.5AA-2AA/0A,20|22AA-2AA/0A,22.5|24AA-2AA/0A,48X;A:5|7AA-0AA/0A,7.5|9.5AA-0AA/0A,10|12AA-0AA/0A,12.5|14.5AA-0AA/0A,15|17AA-0AA/0A,17.5|19.5AA-0AA/0A,20|22AA-0AA/0A,22.5|24AA-0AA/0A,48X",20,,<CarOver24Hrs>N</CarOver24Hrs><FlexPKGProfile>N</FlexPKGProfile>,Y,1900-01-01,Smith_K,2024-04-30 00:00:00.000,Smith_K,2025-04-02 14:46:19.450,2024-04-30 00:00:00.000,2025-04-30 04:32:48.477,2025-04-08 08:40:08.187,0
15993,606208,Ireland with Michael,Active,Ireland with Michael,2025-08-17,2025-08-17,2024-04-30,2025-06-04,GRP-IE-ND-KS,C,9,Y,N,AA,Y,N,,,,,,,,IE-606208,0,Y,"L:5|7AA-0AA/0A,7.5|9.5AA-0AA/0A,10|12AA-1AA/0A,12.5|14.5AA-1AA/0A,15|17AA-2AA/0A,17.5|19.5AA-2AA/0A,20|22AA-2AA/0A,22.5|24AA-2AA/0A,48X;A:5|7AA-0AA/0A,7.5|9.5AA-0AA/0A,10|12AA-0AA/0A,12.5|14.5AA-0AA/0A,15|17AA-0AA/0A,17.5|19.5AA-0AA/0A,20|22AA-0AA/0A,22.5|24AA-0AA/0A,48X",20,,<CarOver24Hrs>N</CarOver24Hrs><FlexPKGProfile>N</FlexPKGProfile>,Y,1900-01-01,Smith_K,2024-04-30 00:00:00.000,Larkin_B,2025-04-29 08:51:41.947,2025-04-30 04:33:14.220,2025-06-19 06:19:11.827,2025-04-30 04:33:14.220,0
11977,606209,Ireland with Michael,Closed,Ireland with Michael,2025-08-21,2025-08-21,2024-04-30,2025-06-06,GRP-IE-ND-KS,C,9,Y,N,AA,Y,N,,,,,,,,IE-606209,0,Y,"L:5|7AA-0AA/0A,7.5|9.5AA-0AA/0A,10|12AA-1AA/0A,12.5|14.5AA-1AA/0A,15|17AA-2AA/0A,17.5|19.5AA-2AA/0A,20|22AA-2AA/0A,22.5|24AA-2AA/0A,48X;A:5|7AA-0AA/0A,7.5|9.5AA-0AA/0A,10|12AA-0AA/0A,12.5|14.5AA-0AA/0A,15|17AA-0AA/0A,17.5|19.5AA-0AA/0A,20|22AA-0AA/0A,22.5|24AA-0AA/0A,48X",0,,<CarOver24Hrs>N</CarOver24Hrs><FlexPKGProfile>N</FlexPKGProfile>,Y,1900-01-01,Smith_K,2024-04-30 00:00:00.000,Smith_K,2025-01-07 17:09:40.470,2024-04-30 00:00:00.000,9999-12-31 00:00:00.000,2025-04-08 08:40:08.187,1
11978,606217,"2025  Irish Gold - 9 Days/8 Nights - Murphy-Marshall Group - June 20, 2025",Expired,"2025  Irish Gold - 9 Days/8 Nights - Murphy-Marshall Group - June 20, 2025",2025-06-20,2025-06-20,2010-01-01,2025-12-31,SCH-IE-GOA,C,9,Y,N,AA/AAA,Y,N,,<Main><AirOffset>1</AirOffset><FromCity>NYC</FromCity><ToCity>DUB</ToCity><ReturnFromCity>DUB</ReturnFromCity><ReturnToCity>NYC</ReturnToCity></Main>,,,<Pre><First>Y</First></Pre>,<Post><Last>Y</Last></Post>,,GOA25,0,N,,15,,"<CarOver24Hrs>N</CarOver24Hrs><PrefCommMethod></PrefCommMethod><Destination>WAT,GAL,DUB,KER</Destination><FlexPKGProfile>N</FlexPKGProfile>",Y,1900-01-01,Wilson_N,2024-04-30 00:00:00.000,Maguire_Ev,2025-01-16 15:31:51.403,2024-04-30 00:00:00.000,2025-07-25 04:41:47.517,2025-04-08 08:40:08.187,0
12058,607011,"2025 Icelandic Explorer - 10 days/9 nights - AAA North Penn - June 9, 2025",Multi-Expired,"2025 Icelandic Explorer - 10 days/9 nights - AAA North Penn - June 9, 2025",2025-06-09,2025-06-09,2010-01-01,2025-12-31,SCH-IS-IXA,C,10,Y,N,AA,Y,N,,<Main><AirOffset>1</AirOffset><FromCity>NYC</FromCity><ToCity>REK</ToCity><ReturnFromCity>REK</ReturnFromCity><ReturnToCity>NYC</ReturnToCity><AirReturnOffset></AirReturnOffset></Main><AIWhoStamp>Biggins_Tr</AIWhoStamp><AIDateStamp>2022-04-06 10:14:10.000</AIDateStamp>,,,<Pre><First>Y</First></Pre>,<Post><Last>Y</Last></Post>,,IXA25,0,N,,27,,"<CarOver24Hrs>N</CarOver24Hrs><FlexPKGProfile>N</FlexPKGProfile><PrefCommMethod></PrefCommMethod><Destination>REH,HUS,FAS,HOF,NUP,REK</Destination>",Y,1900-01-01,Markle_M,2024-05-10 00:00:00.000,Lyons_S,2025-01-08 16:46:12.450,2024-05-10 00:00:00.000,2025-07-25 04:41:47.517,2025-04-08 08:40:08.187,0
17485,607011,"2025 Icelandic Explorer - 10 days/9 nights - AAA North Penn - June 9, 2025",Multi-Expired,"2025 Icelandic Explorer - 10 days/9 nights - AAA North Penn - June 9, 2025",2025-06-09,2025-06-09,2010-01-01,2025-12-31,SCH-IS-IXA,C,10,Y,N,AA,Y,N,,<Main><AirOffset>1</AirOffset><FromCity>NYC</FromCity><ToCity>REK</ToCity><ReturnFromCity>REK</ReturnFromCity><ReturnToCity>NYC</ReturnToCity><AirReturnOffset></AirReturnOffset></Main><AIWhoStamp>Biggins_Tr</AIWhoStamp><AIDateStamp>2022-04-06 10:14:10.000</AIDateStamp>,,,<Pre><First>Y</First></Pre>,<Post><Last>Y</Last></Post>,,IXA25,0,N,,27,,"<CarOver24Hrs>N</CarOver24Hrs><FlexPKGProfile>N</FlexPKGProfile><PrefCommMethod></PrefCommMethod><Destination>REH,HUS,FAS,HOF,NUP,REK</Destination>",Y,1900-01-01,Markle_M,2024-05-10 00:00:00.000,Tancred_E,2025-05-27 13:10:20.837,2025-05-28 07:01:18.080,2025-07-25 04:41:47.517,2025-05-28 07:01:18.080,0
12059,607013,"2025 Taste of Ireland (Tour A) - 7 Days/6 Nights - See the Sea Travel - July 28, 2025",Active,"2025 Taste of Ireland (Tour A) - 7 Days/6 Nights - See the Sea Travel - July 28, 2025",2025-07-28,2025-07-28,2010-01-01,2025-12-31,SCH-IE-TAA,C,7,Y,N,AA/AAA,Y,N,,<Main><AirOffset>1</AirOffset><FromCity>NYC</FromCity><ToCity>DUB</ToCity><ReturnFromCity>DUB</ReturnFromCity><ReturnToCity>NYC</ReturnToCity></Main>,,,<Pre><First>Y</First></Pre>,<Post><Last>Y</Last><Duration>1</Duration></Post>,,TAA25,0,N,,20,,"<CarOver24Hrs>N</CarOver24Hrs><PrefCommMethod></PrefCommMethod><Destination>LIM,DUB,KER</Destination><FlexPKGProfile>N</FlexPKGProfile>",Y,1900-01-01,Wilson_N,2024-05-10 00:00:00.000,Wilson_N,2025-03-03 20:09:22.920,2024-05-10 00:00:00.000,2025-07-25 04:41:47.517,2025-04-08 08:40:08.187,0
15996,607013,"2025 Taste of Ireland (Tour A) - 7 Days/6 Nights - See the Sea Travel - July 28, 2025",Active,"2025 Taste of Ireland (Tour A) - 7 Days/6 Nights - See the Sea Travel - July 28, 2025",2025-07-28,2025-07-28,2010-01-01,2025-12-31,SCH-IE-TAA,C,7,Y,N,AA/AAA,Y,N,,<Main><AirOffset>1</AirOffset><FromCity>NYC</FromCity><ToCity>DUB</ToCity><ReturnFromCity>DUB</ReturnFromCity><ReturnToCity>NYC</ReturnToCity></Main>,,,<Pre><First>Y</First></Pre>,<Post><Last>Y</Last><Duration>1</Duration></Post>,,TAA25,0,N,,17,,"<CarOver24Hrs>N</CarOver24Hrs><PrefCommMethod></PrefCommMethod><Destination>LIM,DUB,KER</Destination><FlexPKGProfile>N</FlexPKGProfile>",Y,1900-01-01,Wilson_N,2024-05-10 00:00:00.000,Wilson_N,2025-04-29 16:48:53.560,2025-04-30 04:33:14.220,2025-07-25 04:41:47.517,2025-04-30 04:33:14.220,0
16295,607013,"2025 Taste of Ireland (Tour A) - 7 Days/6 Nights - See the Sea Travel - July 28, 2025",Active,"2025 Taste of Ireland (Tour A) - 7 Days/6 Nights - See the Sea Travel - July 28, 2025",2025-07-28,2025-07-28,2010-01-01,2025-12-31,SCH-IE-TAA,C,7,Y,N,AA/AAA,Y,N,,<Main><AirOffset>1</AirOffset><FromCity>NYC</FromCity><ToCity>DUB</ToCity><ReturnFromCity>DUB</ReturnFromCity><ReturnToCity>NYC</ReturnToCity></Main>,,,<Pre><First>Y</First></Pre>,<Post><Last>Y</Last><Duration>1</Duration></Post>,,TAA25,0,N,,16,,"<CarOver24Hrs>N</CarOver24Hrs><PrefCommMethod></PrefCommMethod><Destination>LIM,DUB,KER</Destination><FlexPKGProfile>N</FlexPKGProfile>",Y,1900-01-01,Wilson_N,2024-05-10 00:00:00.000,Wilson_N,2025-05-06 22:02:33.300,2025-05-07 04:32:50.770,9999-12-31 00:00:00.000,2025-05-07 04:32:50.770,1
12060,607016,"2025 Tuscan Treasures with Cinque Terre- 8 Days/7 Nights- Travel with Nicole to Tuscany- April 27, 2025",Active,"2025 Tuscan Treasures with Cinque Terre- 8 Days/7 Nights- Travel with Nicole to Tuscany- April 27, 2025",2025-04-27,2025-04-27,2010-01-01,2025-12-31,SCH-IT-TUA,C,8,Y,N,AA/AAA,Y,N,,<Main><AirOffset></AirOffset><FromCity>NYC</FromCity><ToCity>FLR</ToCity><ReturnFromCity>FLR</ReturnFromCity><ReturnToCity>NYC</ReturnToCity><AirReturnOffset></AirReturnOffset></Main><AIWhoStamp>Lyons_S</AIWhoStamp><AIDateStamp>2023-06-22 11:58:42.000</AIDateStamp>,,,<Pre><Service><ProductCode>ITPRENIGHTS</ProductCode><SupplierID>IT-MTC-CDM</SupplierID><ServiceID>STD-SBB</ServiceID></Service></Pre>,<Post><Last>Y</Last></Post>,,TUA25,0,N,,12,,<CarOver24Hrs>N</CarOver24Hrs><PrefCommMethod></PrefCommMethod><Destination>MTC</Destination><FlexPKGProfile>N</FlexPKGProfile>,Y,1900-01-01,doig_l,2024-05-10 00:00:00.000,Smith_R,2025-02-18 08:57:20.047,2024-05-10 00:00:00.000,9999-12-31 00:00:00.000,2025-04-08 08:40:08.187,1
12061,607033,"2025 Icelandic Explorer - 9 days/8 nights - AAA North Penn - June 9, 2025",Multi-Expired,"2025 Icelandic Explorer - 9 days/8 nights - AAA North Penn - June 9, 2025",2025-06-09,2025-06-09,2010-01-01,2025-12-31,SCH-IS-IXA,C,9,Y,N,AA,Y,N,,<Main><AirOffset>1</AirOffset><FromCity>NYC</FromCity><ToCity>REK</ToCity><ReturnFromCity>REK</ReturnFromCity><ReturnToCity>NYC</ReturnToCity><AirReturnOffset></AirReturnOffset></Main><AIWhoStamp>Biggins_Tr</AIWhoStamp><AIDateStamp>2022-04-06 10:14:42.000</AIDateStamp>,,,<Pre><First>Y</First></Pre>,,,IXA25,0,N,,27,,"<CarOver24Hrs>N</CarOver24Hrs><FlexPKGProfile>N</FlexPKGProfile><PrefCommMethod></PrefCommMethod><Destination>REH,HUS,FAS,HOF,NUP,REK</Destination>",Y,1900-01-01,Markle_M,2024-05-10 00:00:00.000,Lyons_S,2025-01-08 16:46:12.513,2024-05-10 00:00:00.000,2025-07-25 04:41:47.517,2025-04-08 08:40:08.187,0
